"study","predator", "length(mm)","prey", "latitude", "longitude", "altitude"
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",200.5,"Megalops",29.702485077392318,-87.3456262502746,-100.0
"mississippiAlabamaFishDiet.csv.gz","Symphurus civitatus",113.0,"Megalops",29.27291652919212,-88.10910158533426,-100.0
"mississippiAlabamaFishDiet.csv.gz","Lepophidium graellsi",75.5,"Megalops",29.71560868071131,-87.34423698950725,-100.0
"mississippiAlabamaFishDiet.csv.gz","Lepophidium graellsi",125.5,"Megalops",29.43874564840787,-88.56632567024258,-60.0
"mississippiAlabamaFishDiet.csv.gz","Monolene sessilicauda",125.5,"Megalops",29.67852597609545,-87.25509339359006,-200.0
"mississippiAlabamaFishDiet.csv.gz","Halieutichthys aculeatus",63.0,"Melinna maculata",29.702485077392318,-87.3456262502746,-100.0
"mississippiAlabamaFishDiet.csv.gz","Etropus rimosus",63.0,"Melinna maculata",30.063234820699723,-88.14597684263826,-20.0
"mississippiAlabamaFishDiet.csv.gz","Halieutichthys aculeatus",38.0,"Mooreonuphis nebulosa",30.063234820699723,-88.14597684263826,-20.0
"mississippiAlabamaFishDiet.csv.gz","Halieutichthys aculeatus",63.0,"Mooreonuphis nebulosa",29.395066036607023,-88.13417123495388,-60.0
"mississippiAlabamaFishDiet.csv.gz","Halieutichthys aculeatus",63.0,"Mooreonuphis nebulosa",30.063234820699723,-88.14597684263826,-20.0
"mississippiAlabamaFishDiet.csv.gz","Halieutichthys aculeatus",63.0,"Mooreonuphis nebulosa",29.271666244809516,-88.11104632294395,-100.0
"mississippiAlabamaFishDiet.csv.gz","Halieutichthys aculeatus",63.0,"Mooreonuphis nebulosa",29.27291652919212,-88.10910158533426,-100.0
"mississippiAlabamaFishDiet.csv.gz","Halieutichthys aculeatus",63.0,"Mooreonuphis nebulosa",29.073550706931623,-88.78591056963771,-100.0
"mississippiAlabamaFishDiet.csv.gz","Halieutichthys aculeatus",63.0,"Mooreonuphis nebulosa",29.40367689487793,-88.10444894129901,-60.0
"mississippiAlabamaFishDiet.csv.gz","Halieutichthys aculeatus",88.0,"Mooreonuphis nebulosa",29.78657956539754,-87.3743763002893,-60.0
"mississippiAlabamaFishDiet.csv.gz","Halieutichthys aculeatus",88.0,"Mooreonuphis nebulosa",29.721095814334234,-87.34597329916312,-100.0
"mississippiAlabamaFishDiet.csv.gz","Stenotomus caprinus",63.0,"Monoculodes nyei",30.05031931129508,-88.62896451661447,-20.0
"mississippiAlabamaFishDiet.csv.gz","Leiostomus xanthurus",163.0,"Monoculodes nyei",30.040875620651423,-87.69000247568307,-20.0
"mississippiAlabamaFishDiet.csv.gz","Halieutichthys aculeatus",38.0,"Mooreonuphis",30.063234820699723,-88.14597684263826,-20.0
"mississippiAlabamaFishDiet.csv.gz","Halieutichthys aculeatus",63.0,"Mooreonuphis",29.406036586489947,-88.41833952933145,-60.0
"mississippiAlabamaFishDiet.csv.gz","Halieutichthys aculeatus",63.0,"Mooreonuphis",29.395066036607023,-88.13417123495388,-60.0
"mississippiAlabamaFishDiet.csv.gz","Halieutichthys aculeatus",63.0,"Mooreonuphis",29.71560868071131,-87.34423698950725,-100.0
"mississippiAlabamaFishDiet.csv.gz","Halieutichthys aculeatus",88.0,"Mooreonuphis",29.721095814334234,-87.34597329916312,-100.0
"mississippiAlabamaFishDiet.csv.gz","Etropus rimosus",88.0,"Mooreonuphis",30.070458267484334,-88.11687922827355,-20.0
"mississippiAlabamaFishDiet.csv.gz","Bregmacerous contori",38.0,"Monoculodes",30.02893121980967,-88.61320102812385,-20.0
"mississippiAlabamaFishDiet.csv.gz","Diplectrum bivittatum",63.0,"Monoculodes",30.05031931129508,-88.62896451661447,-20.0
"mississippiAlabamaFishDiet.csv.gz","Polydactylus octonemus",88.0,"Monoculodes",30.05031931129508,-88.62896451661447,-20.0
"mississippiAlabamaFishDiet.csv.gz","Polydactylus octonemus",113.0,"Monoculodes",30.05031931129508,-88.62896451661447,-20.0
"mississippiAlabamaFishDiet.csv.gz","Bellator militaris",38.0,"Monoculodes",29.381037428487947,-88.11410162639304,-60.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus longispinosus",63.0,"Monoculodes",30.05031931129508,-88.62896451661447,-20.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",63.0,"Monoculodes",29.727274969946546,-87.3961130170265,-60.0
"mississippiAlabamaFishDiet.csv.gz","Symphurus civitatus",88.0,"Monoculodes",30.02893121980967,-88.61320102812385,-20.0
"mississippiAlabamaFishDiet.csv.gz","Symphurus civitatus",113.0,"Monoculodes",30.01671006264202,-88.61042275591186,-20.0
"mississippiAlabamaFishDiet.csv.gz","Symphurus civitatus",113.0,"Monoculodes",30.02893121980967,-88.61320102812385,-20.0
"mississippiAlabamaFishDiet.csv.gz","Symphurus plagiusa",113.0,"Monoculodes",30.01671006264202,-88.61042275591186,-20.0
"mississippiAlabamaFishDiet.csv.gz","Symphurus plagiusa",113.0,"Monoculodes",30.02893121980967,-88.61320102812385,-20.0
"mississippiAlabamaFishDiet.csv.gz","Symphurus plagiusa",138.0,"Monoculodes",30.01671006264202,-88.61042275591186,-20.0
"mississippiAlabamaFishDiet.csv.gz","Symphurus plagiusa",138.0,"Monoculodes",30.02893121980967,-88.61320102812385,-20.0
"mississippiAlabamaFishDiet.csv.gz","Etropus rimosus",63.0,"Mooreonuphis pallidula?",30.063234820699723,-88.14597684263826,-20.0
"mississippiAlabamaFishDiet.csv.gz","Halieutichthys aculeatus",38.0,"Mooreonuphis pallidula",29.25340316061976,-88.14069947904687,-100.0
"mississippiAlabamaFishDiet.csv.gz","Halieutichthys aculeatus",63.0,"Mooreonuphis pallidula",29.395066036607023,-88.13417123495388,-60.0
"mississippiAlabamaFishDiet.csv.gz","Halieutichthys aculeatus",63.0,"Mooreonuphis pallidula",29.25340316061976,-88.14069947904687,-100.0
"mississippiAlabamaFishDiet.csv.gz","Halieutichthys aculeatus",88.0,"Mooreonuphis pallidula",29.721095814334234,-87.34597329916312,-100.0
"mississippiAlabamaFishDiet.csv.gz","Centropristis philadelphica",200.5,"Myropsis quinquespinosa",29.078757226748905,-88.81799389735265,-100.0
"mississippiAlabamaFishDiet.csv.gz","Halieutichthys aculeatus",63.0,"Marphysa sanguinea",29.269930551180664,-88.12139361487118,-100.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",200.5,"Meiosquilla schmitti",29.78657956539754,-87.3743763002893,-60.0
"mississippiAlabamaFishDiet.csv.gz","Diplectrum bivittatum",63.0,"Metamysidopsis swifti",30.05031931129508,-88.62896451661447,-20.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus roseus",150.5,"Munida",29.813174092260358,-87.4032649394475,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",88.0,"Munida",29.808523503043528,-87.33833596742299,-60.0
"mississippiAlabamaFishDiet.csv.gz","Lepophidium graellsi",125.5,"Munida",29.71560868071131,-87.34423698950725,-100.0
"mississippiAlabamaFishDiet.csv.gz","Rhynchoconger flavus",350.5,"Munida",29.072717089208876,-88.78243788152271,-100.0
"mississippiAlabamaFishDiet.csv.gz","Synodus poeyi",88.0,"Munida",29.78657956539754,-87.3743763002893,-60.0
"mississippiAlabamaFishDiet.csv.gz","Halieutichthys aculeatus",88.0,"Munida",29.808523503043528,-87.33833596742299,-60.0
"mississippiAlabamaFishDiet.csv.gz","Coelorinchus caribbaeus",275.5,"Munida",29.662487119386878,-87.27388990699453,-200.0
"mississippiAlabamaFishDiet.csv.gz","Centropristis philadelphica",150.5,"Munida",29.078757226748905,-88.81799389735265,-100.0
"mississippiAlabamaFishDiet.csv.gz","Centropristis philadelphica",150.5,"Munida",29.271666244809516,-88.11104632294395,-100.0
"mississippiAlabamaFishDiet.csv.gz","Serraniculus pumilio",38.0,"Munida",29.78657956539754,-87.3743763002893,-60.0
"mississippiAlabamaFishDiet.csv.gz","Serranus atrobranchus",113.0,"Munida",29.082809106377052,-88.79838698780839,-100.0
"mississippiAlabamaFishDiet.csv.gz","Serranus notospilus",38.0,"Munida",29.702485077392318,-87.3456262502746,-100.0
"mississippiAlabamaFishDiet.csv.gz","Serranus notospilus",63.0,"Munida",29.702485077392318,-87.3456262502746,-100.0
"mississippiAlabamaFishDiet.csv.gz","Bembrops anatirostris",138.0,"Munida",29.253541976962037,-88.12028222204832,-200.0
"mississippiAlabamaFishDiet.csv.gz","Bembrops anatirostris",200.5,"Munida",29.271666244809516,-88.11104632294395,-100.0
"mississippiAlabamaFishDiet.csv.gz","Bembrops anatirostris",200.5,"Munida",29.253541976962037,-88.12028222204832,-200.0
"mississippiAlabamaFishDiet.csv.gz","Pontinus longispinis",63.0,"Munida",29.7068588088653,-87.33194568528297,-100.0
"mississippiAlabamaFishDiet.csv.gz","Pontinus longispinis",88.0,"Munida",29.253541976962037,-88.12028222204832,-200.0
"mississippiAlabamaFishDiet.csv.gz","Pontinus longispinis",113.0,"Munida",29.23155307958495,-88.1286172185767,-200.0
"mississippiAlabamaFishDiet.csv.gz","Pontinus longispinis",113.0,"Munida",29.253541976962037,-88.12028222204832,-200.0
"mississippiAlabamaFishDiet.csv.gz","Scorpaena calcarata",113.0,"Munida",29.721095814334234,-87.34597329916312,-100.0
"mississippiAlabamaFishDiet.csv.gz","Bellator militaris",38.0,"Munida",29.808523503043528,-87.33833596742299,-60.0
"mississippiAlabamaFishDiet.csv.gz","Bellator militaris",63.0,"Munida",29.808523503043528,-87.33833596742299,-60.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus alatus",88.0,"Munida",29.073550706931623,-88.78591056963771,-100.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus roseus",113.0,"Munida",29.78657956539754,-87.3743763002893,-60.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus rubio",63.0,"Munida",29.808523503043528,-87.33833596742299,-60.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus rubio",88.0,"Munida",29.808523503043528,-87.33833596742299,-60.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus rubio",113.0,"Munida",29.808523503043528,-87.33833596742299,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",38.0,"Munida",29.727274969946546,-87.3961130170265,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",38.0,"Munida",29.808523503043528,-87.33833596742299,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",63.0,"Munida",29.808523503043528,-87.33833596742299,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",125.5,"Munida",29.406036586489947,-88.41833952933145,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",125.5,"Munida",29.727274969946546,-87.3961130170265,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",125.5,"Munida",29.804773224346548,-87.37048726628083,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",125.5,"Munida",29.78657956539754,-87.3743763002893,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",125.5,"Munida",29.813174092260358,-87.4032649394475,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",200.5,"Munida",29.727274969946546,-87.3961130170265,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",200.5,"Munida",29.702485077392318,-87.3456262502746,-100.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",200.5,"Munida",29.78657956539754,-87.3743763002893,-60.0
"mississippiAlabamaFishDiet.csv.gz","Trichopsetta ventralis",63.0,"Munida",29.078757226748905,-88.81799389735265,-100.0
"mississippiAlabamaFishDiet.csv.gz","Trichopsetta ventralis",125.5,"Munida",29.078757226748905,-88.81799389735265,-100.0
"mississippiAlabamaFishDiet.csv.gz","Trichopsetta ventralis",125.5,"Munida",29.072717089208876,-88.78243788152271,-100.0
"mississippiAlabamaFishDiet.csv.gz","Trichopsetta ventralis",125.5,"Munida",29.253541976962037,-88.12028222204832,-200.0
"mississippiAlabamaFishDiet.csv.gz","Trichopsetta ventralis",125.5,"Munida",29.082809106377052,-88.79838698780839,-100.0
"mississippiAlabamaFishDiet.csv.gz","Trichopsetta ventralis",125.5,"Munida",29.269930551180664,-88.12139361487118,-100.0
"mississippiAlabamaFishDiet.csv.gz","Lepophidium graellsi",175.5,"Munida",29.662416144654372,-87.28402910921253,-200.0
"mississippiAlabamaFishDiet.csv.gz","Monolene sessilicauda",125.5,"Munida",29.67852597609545,-87.25509339359006,-200.0
"mississippiAlabamaFishDiet.csv.gz","Bathygadus macrops",175.5,"Myctophidae",29.662487119386878,-87.27388990699453,-200.0
"mississippiAlabamaFishDiet.csv.gz","Bathygadus macrops",225.5,"Myctophidae",29.662487119386878,-87.27388990699453,-200.0
"mississippiAlabamaFishDiet.csv.gz","Bathygadus melanobranchus",175.5,"Myctophidae",28.919805353035258,-88.92334215685086,-200.0
"mississippiAlabamaFishDiet.csv.gz","Bathygadus melanobranchus",175.5,"Myctophidae",29.12455263692723,-88.50303096042488,-200.0
"mississippiAlabamaFishDiet.csv.gz","Coelorinchus caribbaeus",275.5,"Myctophidae",29.662487119386878,-87.27388990699453,-200.0
"mississippiAlabamaFishDiet.csv.gz","Bembrops anatirostris",200.5,"Myctophidae",28.919805353035258,-88.92334215685086,-200.0
"mississippiAlabamaFishDiet.csv.gz","Ariopsis felis",175.5,"Mysidopsis furca",30.070458267484334,-88.11687922827355,-20.0
"mississippiAlabamaFishDiet.csv.gz","Ariopsis felis",175.5,"Mysidopsis furca",30.090594488345502,-87.68826636652753,-20.0
"mississippiAlabamaFishDiet.csv.gz","Ariopsis felis",250.5,"Mysidopsis furca",30.090594488345502,-87.68826636652753,-20.0
"mississippiAlabamaFishDiet.csv.gz","Halieutichthys aculeatus",38.0,"Mysidopsis furca",30.02893121980967,-88.61320102812385,-20.0
"mississippiAlabamaFishDiet.csv.gz","Halieutichthys aculeatus",88.0,"Mysidopsis furca",29.813174092260358,-87.4032649394475,-60.0
"mississippiAlabamaFishDiet.csv.gz","Diplectrum bivittatum",63.0,"Mysidopsis furca",30.074208037433216,-87.68409997359203,-20.0
"mississippiAlabamaFishDiet.csv.gz","Diplectrum bivittatum",88.0,"Mysidopsis furca",30.05031931129508,-88.62896451661447,-20.0
"mississippiAlabamaFishDiet.csv.gz","Serranus atrobranchus",63.0,"Mysidopsis furca",29.406036586489947,-88.41833952933145,-60.0
"mississippiAlabamaFishDiet.csv.gz","Rhomboplites aurorubens",88.0,"Mysidopsis furca",30.03976249158956,-88.11389292612989,-20.0
"mississippiAlabamaFishDiet.csv.gz","Haemulon aurolineatum",88.0,"Mysidopsis furca",30.03976249158956,-88.11389292612989,-20.0
"mississippiAlabamaFishDiet.csv.gz","Stenotomus caprinus",88.0,"Mysidopsis furca",29.395066036607023,-88.13417123495388,-60.0
"mississippiAlabamaFishDiet.csv.gz","Leiostomus xanthurus",138.0,"Mysidopsis furca",30.02893121980967,-88.61320102812385,-20.0
"mississippiAlabamaFishDiet.csv.gz","Micropogonias undulatus",138.0,"Mysidopsis furca",30.01671006264202,-88.61042275591186,-20.0
"mississippiAlabamaFishDiet.csv.gz","Micropogonias undulatus",138.0,"Mysidopsis furca",30.03976249158956,-88.11389292612989,-20.0
"mississippiAlabamaFishDiet.csv.gz","Polydactylus octonemus",88.0,"Mysidopsis furca",30.05031931129508,-88.62896451661447,-20.0
"mississippiAlabamaFishDiet.csv.gz","Polydactylus octonemus",113.0,"Mysidopsis furca",30.05031931129508,-88.62896451661447,-20.0
"mississippiAlabamaFishDiet.csv.gz","Scorpaena calcarata",63.0,"Mysidopsis furca",29.813174092260358,-87.4032649394475,-60.0
"mississippiAlabamaFishDiet.csv.gz","Bellator militaris",38.0,"Mysidopsis furca",29.381037428487947,-88.11410162639304,-60.0
"mississippiAlabamaFishDiet.csv.gz","Bellator militaris",63.0,"Mysidopsis furca",29.413327990886586,-88.11562973110424,-60.0
"mississippiAlabamaFishDiet.csv.gz","Bellator militaris",63.0,"Mysidopsis furca",29.407147932721056,-88.11055993495799,-60.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus roseus",150.5,"Mysidopsis furca",29.813174092260358,-87.4032649394475,-60.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus longispinosus",63.0,"Mysidopsis furca",30.05031931129508,-88.62896451661447,-20.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus rubio",63.0,"Mysidopsis furca",30.070458267484334,-88.11687922827355,-20.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus rubio",88.0,"Mysidopsis furca",30.070458267484334,-88.11687922827355,-20.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus rubio",113.0,"Mysidopsis furca",30.090594488345502,-87.68826636652753,-20.0
"mississippiAlabamaFishDiet.csv.gz","Prionotus scitulus",113.0,"Mysidopsis furca",30.090594488345502,-87.68826636652753,-20.0
"mississippiAlabamaFishDiet.csv.gz","Syacium gunteri",38.0,"Mysidopsis furca",29.406036586489947,-88.41833952933145,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium gunteri",63.0,"Mysidopsis furca",29.406036586489947,-88.41833952933145,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium gunteri",63.0,"Mysidopsis furca",30.05031931129508,-88.62896451661447,-20.0
"mississippiAlabamaFishDiet.csv.gz","Syacium gunteri",88.0,"Mysidopsis furca",30.05031931129508,-88.62896451661447,-20.0
"mississippiAlabamaFishDiet.csv.gz","Syacium gunteri",88.0,"Mysidopsis furca",30.069625709617917,-88.62257550590883,-20.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",63.0,"Mysidopsis furca",29.727274969946546,-87.3961130170265,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",63.0,"Mysidopsis furca",30.063234820699723,-88.14597684263826,-20.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",88.0,"Mysidopsis furca",29.727274969946546,-87.3961130170265,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",88.0,"Mysidopsis furca",29.381037428487947,-88.11410162639304,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",88.0,"Mysidopsis furca",29.407147932721056,-88.11055993495799,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",125.5,"Mysidopsis furca",29.727274969946546,-87.3961130170265,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",125.5,"Mysidopsis furca",30.062539738066413,-88.10167073532247,-20.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",200.5,"Mysidopsis furca",29.727274969946546,-87.3961130170265,-60.0
"mississippiAlabamaFishDiet.csv.gz","Syacium papillosum",200.5,"Mysidopsis furca",29.813174092260358,-87.4032649394475,-60.0
"mississippiAlabamaFishDiet.csv.gz","Trichopsetta ventralis",125.5,"Mysidopsis furca",29.27291652919212,-88.10910158533426,-100.0
"mississippiAlabamaFishDiet.csv.gz","Lepophidium graellsi",175.5,"Mysidopsis furca",30.02893121980967,-88.61320102812385,-20.0
"mississippiAlabamaFishDiet.csv.gz","Halieutichthys aculeatus",88.0,"Mystides?",29.721095814334234,-87.34597329916312,-100.0
"mississippiAlabamaFishDiet.csv.gz","Anchoa mitchilli",63.0,"Mysidopsis",30.052334321073293,-88.64160423325114,-20.0
"mississippiAlabamaFishDiet.csv.gz","Synodus poeyi",88.0,"Mysidopsis",29.727274969946546,-87.3961130170265,-60.0
"mississippiAlabamaFishDiet.csv.gz","Coelorinchus caribbaeus",63.0,"Mysidopsis",29.23155307958495,-88.1286172185767,-200.0
"mississippiAlabamaFishDiet.csv.gz","Bregmacerous contori",38.0,"Mysidopsis",30.02893121980967,-88.61320102812385,-20.0
"mississippiAlabamaFishDiet.csv.gz","Diplectrum bivittatum",63.0,"Mysidopsis",30.063234820699723,-88.14597684263826,-20.0
"mississippiAlabamaFishDiet.csv.gz","Diplectrum bivittatum",63.0,"Mysidopsis",30.052334321073293,-88.64160423325114,-20.0
"mississippiAlabamaFishDiet.csv.gz","Diplectrum bivittatum",63.0,"Mysidopsis",30.05031931129508,-88.62896451661447,-20.0
"mississippiAlabamaFishDiet.csv.gz","Diplectrum bivittatum",63.0,"Mysidopsis",30.069625709617917,-88.62257550590883,-20.0
"mississippiAlabamaFishDiet.csv.gz","Diplectrum bivittatum",88.0,"Mysidopsis",30.052334321073293,-88.64160423325114,-20.0
"mississippiAlabamaFishDiet.csv.gz","Diplectrum bivittatum",88.0,"Mysidopsis",30.05031931129508,-88.62896451661447,-20.0
"mississippiAlabamaFishDiet.csv.gz","Serranus atrobranchus",88.0,"Mysidopsis",30.052334321073293,-88.64160423325114,-20.0
"mississippiAlabamaFishDiet.csv.gz","Serranus atrobranchus",88.0,"Mysidopsis",30.062539738066413,-88.10167073532247,-20.0
"mississippiAlabamaFishDiet.csv.gz","Serranus atrobranchus",113.0,"Mysidopsis",29.078757226748905,-88.81799389735265,-100.0
"mississippiAlabamaFishDiet.csv.gz","Haemulon aurolineatum",88.0,"Mysidopsis",30.03976249158956,-88.11389292612989,-20.0
"mississippiAlabamaFishDiet.csv.gz","Polydactylus octonemus",88.0,"Mysidopsis",30.05031931129508,-88.62896451661447,-20.0
"mississippiAlabamaFishDiet.csv.gz","Polydactylus octonemus",113.0,"Mysidopsis",30.05031931129508,-88.62896451661447,-20.0
