Season,Month,Day,Year,Region,Habitat,Site,Predator Family,Predator Species,TL (mm),Call #,Stomach Fullness Index,Prey Item Phylum (Division),Prey Item Class,Prey Item Order, Prey Item Family,Prey item,Number,Condition Index,Volume (ml??),Percent Content
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,237,425,2,Arthropoda,Malacostraca,Isopoda,,Isopod,4,I,0.0100,2.70
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,237,425,2,Annelida,Polychaeta,,,Polycheate,1,II,0.0400,10.81
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,237,425,2,Mollusca,,,,Shell Hash,1,IV,0.0400,10.81
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,237,425,2,Arthropoda,Malacostraca,Decapoda,Xanthidae,Xanthidae,1,I,0.0500,13.51
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,227,426,1,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca spp.,3,I,0.0010,0.55
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,227,426,1,,,,,Digestate,1,IV,0.0500,27.47
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,227,426,1,Arthropoda,Malacostraca,Isopoda,,Isopod,1,I,0.0010,0.55
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,227,426,1,Nemertea,,,,Nemertean,3,I,0.1000,54.95
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,227,426,1,Mollusca,,,,Shell Hash,1,IV,0.0300,16.48
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,205,427,1,Arthropoda,Malacostraca,Amphipoda�,,Amphipod,2,I,0.0010,1.41
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,205,427,1,,,,,Digestate,1,IV,0.0500,70.42
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,205,427,1,,,,,Eggs,1,I,0.0100,14.08
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,205,427,1,Vertebrata,Actinopterygii,,,Fish scale,1,III,0.0080,11.27
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,205,427,1,Arthropoda,Malacostraca,Isopoda,,Isopod,1,I,0.0010,1.41
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,205,427,1,Annelida,Polychaeta,Canalipalpata,Pectinariidae,Pectinariidae ,2,III,0.0010,1.41
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Arius felis,215,428,1,,,,,Digestate,1,IV,0.0800,100.00
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Bagre marinus,290,429,2,,,,,Digestate,1,IV,0.1500,9.09
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Bagre marinus,290,429,2,Vertebrata,Actinopterygii,,,Fish Tissue,2,II,1.3000,78.79
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Bagre marinus,290,429,2,Arthropoda,Malacostraca,Decapoda,Dendrobranchiata�,Shrimp parts,1,III,0.2000,12.12
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Bagre marinus,295,430,2,Vertebrata,Actinopterygii,Clupeiformes,Clupeidae,Brevoortia patronus,1,II,0.4000,32.26
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Bagre marinus,295,430,2,,,,,Digestate,1,IV,0.8000,64.52
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Bagre marinus,295,430,2,Vertebrata,Actinopterygii,,,Fish Eyeball,5,III,0.0100,0.81
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Bagre marinus,295,430,2,Vertebrata,Actinopterygii,,,Fish scale,1,III,0.0300,2.42
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Bagre marinus,524,431,2,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes sapidus,1,III,4.0000,39.92
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Bagre marinus,524,431,2,,,,,Digestate,1,IV,6.0000,59.88
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Bagre marinus,524,431,2,Chrodata,,,,Parasite,1,I,0.0200,0.20
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Bagre marinus,430,432,3,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes sapidus,1,I,2.5000,45.45
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Bagre marinus,430,432,3,Arthropoda,Malacostraca,Decapoda,Dendrobranchiata�,Shrimp carapace,1,III,3.0000,54.55
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Bagre marinus,404,433,1,,,,,Digestate,1,IV,0.1000,99.01
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Bagre marinus,404,433,1,Chrodata,,,,Parasite,1,I,0.0010,0.99
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Bagre marinus,297,434,2,Arthropoda,Malacostraca,Decapoda,,Crab claw,1,III,0.0300,0.57
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Bagre marinus,297,434,2,,,,,Digestate,1,IV,2.4000,45.45
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Bagre marinus,297,434,2,Vertebrata,Actinopterygii,,,Fish Eyeball,14,III,0.0500,0.95
Spring,4,28,2007,Lower,Non-Veg ,1,Ariidae,Bagre marinus,297,434,2,Vertebrata,Actinopterygii,,,Fish Tissue,1,II,2.8000,53.03
Spring,4,28,2007,Lower,Non-Veg ,2,Clupeidae,Brevoortia patronus,152,435,1,Plantae,,,,Detritus,1,IV,0.0080,100.00
Spring,4,28,2007,Lower,Non-Veg ,2,Clupeidae,Brevoortia patronus,180,436,2,Plantae,,,,Detritus,1,IV,0.0200,100.00
Spring,4,28,2007,Lower,Non-Veg ,2,Clupeidae,Brevoortia patronus,164,437,2,Plantae,,,,Detritus,1,IV,0.0200,100.00
Spring,4,28,2007,Lower,Non-Veg ,2,Clupeidae,Brevoortia patronus,175,438,2,Plantae,,,,Detritus,1,IV,0.0200,100.00
Spring,4,28,2007,Lower,Non-Veg ,2,Clupeidae,Brevoortia patronus,160,439,1,Plantae,,,,Detritus,1,IV,0.0060,100.00
Spring,4,28,2007,Lower,Non-Veg ,2,Sciaenidae,Menticirrhus littoralis,202,440,0,,,,,Empty,0,NA,0.0000,0.00
Spring,4,28,2007,Lower,Non-Veg ,2,Sciaenidae,Menticirrhus littoralis,245,441,1,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes sapidus,1,II,0.1000,100.00
Spring,4,28,2007,Lower,Non-Veg ,2,Sciaenidae,Menticirrhus littoralis,230,442,1,,,,,Digestate,1,IV,0.1000,92.59
Spring,4,28,2007,Lower,Non-Veg ,2,Sciaenidae,Menticirrhus littoralis,230,442,1,Annelida,Polychaeta,Canalipalpata,Pectinariidae,Pectinariidae ,1,III,0.0080,7.41
Spring,4,28,2007,Lower,Non-Veg ,2,Ariidae,Arius felis,235,443,2,Arthropoda,Malacostraca,Amphipoda�,,Amphipod,3,I,0.0010,0.12
Spring,4,28,2007,Lower,Non-Veg ,2,Ariidae,Arius felis,235,443,2,Arthropoda,Malacostraca,Decapoda,,Crab claw,2,II,0.3000,37.45
Spring,4,28,2007,Lower,Non-Veg ,2,Ariidae,Arius felis,235,443,2,,,,,Digestate,1,IV,0.1000,12.48
Spring,4,28,2007,Lower,Non-Veg ,2,Ariidae,Arius felis,235,443,2,Nemertea,,,,Nemertean,1,I,0.4000,49.94
Spring,4,28,2007,Lower,Non-Veg ,2,Ariidae,Arius felis,326,444,1,Arthropoda,Malacostraca,Decapoda,,Crab,1,III,0.1000,8.70
Spring,4,28,2007,Lower,Non-Veg ,2,Ariidae,Arius felis,326,444,1,,,,,Digestate,1,IV,0.8000,69.57
Spring,4,28,2007,Lower,Non-Veg ,2,Ariidae,Arius felis,326,444,1,Mollusca,,,,Shell Hash,1,IV,0.0500,4.35
Spring,4,28,2007,Lower,Non-Veg ,2,Ariidae,Arius felis,326,444,1,Vertebrata,Actinopterygii,Gasterosteiformes,Sygnathidae,Sygnathus spp.,1,II,0.2000,17.39
Spring,4,28,2007,Lower,Non-Veg ,2,Ariidae,Arius felis,380,445,2,Vertebrata,Actinopterygii,Anguilliformes�,,Anguilliformes,3,I,1.5000,76.92
Spring,4,28,2007,Lower,Non-Veg ,2,Ariidae,Arius felis,380,445,2,,,,,Digestate,1,IV,0.3000,15.38
Spring,4,28,2007,Lower,Non-Veg ,2,Ariidae,Arius felis,380,445,2,Annelida,Polychaeta,Canalipalpata,Pectinariidae,Pectinariidae ,1,I,0.0500,2.56
Spring,4,28,2007,Lower,Non-Veg ,2,Ariidae,Arius felis,380,445,2,Vertebrata,Actinopterygii,Gasterosteiformes,Sygnathidae,Sygnathus spp.,1,II,0.1000,5.13
Spring,4,28,2007,Lower,Reef,1,Clupeidae,Brevoortia patronus,330,446,0,,,,,Empty,0,NA,0.0000,0.00
Spring,4,28,2007,Lower,Reef,1,Clupeidae,Brevoortia patronus,160,447,2,Plantae,,,,Detritus,1,IV,0.0300,100.00
Spring,4,28,2007,Lower,Reef,1,Clupeidae,Brevoortia patronus,165,448,2,Plantae,,,,Detritus,1,IV,0.0300,100.00
Spring,4,28,2007,Lower,Reef,1,Sciaenidae,Menticirrhus littoralis,243,449,2,Arthropoda,Malacostraca,Decapoda,Menippidae,Menippe adina,1,I,0.7000,100.00
Spring,4,28,2007,Lower,Reef,1,Scombridae,Scomberomorus maculatus,560,450,1,,,,,Digestate,1,IV,0.4000,65.57
Spring,4,28,2007,Lower,Reef,1,Scombridae,Scomberomorus maculatus,560,450,1,Vertebrata,Actinopterygii,,,Fish Eyeball,3,III,0.0100,1.64
Spring,4,28,2007,Lower,Reef,1,Scombridae,Scomberomorus maculatus,560,450,1,Vertebrata,Actinopterygii,,,Fish Tissue,1,II,0.2000,32.79
Spring,4,28,2007,Lower,Reef,1,Ariidae,Arius felis,239,451,1,Arthropoda,Malacostraca,Decapoda,,Decapod legs,2,II,0.0800,34.78
Spring,4,28,2007,Lower,Reef,1,Ariidae,Arius felis,239,451,1,,,,,Digestate,1,IV,0.1000,43.48
Spring,4,28,2007,Lower,Reef,1,Ariidae,Arius felis,239,451,1,Mollusca,,,,Shell Hash,1,IV,0.0500,21.74
Spring,4,28,2007,Lower,Reef,1,Ariidae,Arius felis,229,452,2,,,,,Digestate,1,IV,0.3000,41.10
Spring,4,28,2007,Lower,Reef,1,Ariidae,Arius felis,229,452,2,Arthropoda,Insecta,Hymenoptera,,Hymenoptera ,1,III,0.0300,4.11
Spring,4,28,2007,Lower,Reef,1,Ariidae,Arius felis,229,452,2,Arthropoda,Malacostraca,Decapoda,Menippidae,Menippe adina,3,II,0.4000,54.79
Spring,4,28,2007,Lower,Reef,1,Ariidae,Arius felis,240,453,1,,,,,Digestate,1,IV,0.1000,58.82
Spring,4,28,2007,Lower,Reef,1,Ariidae,Arius felis,240,453,1,Mollusca,,,,Shell Hash,1,IV,0.0700,41.18
Spring,4,28,2007,Lower,Reef,1,Ariidae,Arius felis,242,454,1,Arthropoda,Malacostraca,Amphipoda�,,Amphipod,3,I,0.0100,0.83
Spring,4,28,2007,Lower,Reef,1,Ariidae,Arius felis,242,454,1,Mollusca,Bivalvia,Veneroidea,Pharidae,Ensis minor,1,II,1.2000,99.17
Spring,4,28,2007,Lower,Reef,1,Ariidae,Arius felis,230,455,0,,,,,Empty,0,NA,0.0000,0.00
Spring,4,28,2007,Lower,Reef,1,Ariidae,Arius felis,240,456,3,,,,,Digestate,1,IV,0.3000,35.29
Spring,4,28,2007,Lower,Reef,1,Ariidae,Arius felis,240,456,3,Vertebrata,Actinopterygii,,,Fish Tissue,1,II,0.5000,58.82
Spring,4,28,2007,Lower,Reef,1,Ariidae,Arius felis,240,456,3,Arthropoda,Insecta,Hymenoptera,,Hymenoptera ,1,III,0.0100,1.18
Spring,4,28,2007,Lower,Reef,1,Ariidae,Arius felis,240,456,3,Mollusca,,,,Shell Hash,1,IV,0.0400,4.71
Spring,4,28,2007,Lower,Reef,1,Ariidae,Bagre marinus,259,457,2,Vertebrata,Actinopterygii,Clupeiformes,Clupeidae,Brevoortia patronus,1,II,0.6000,25.53
Spring,4,28,2007,Lower,Reef,1,Ariidae,Bagre marinus,259,457,2,,,,,Digestate,1,IV,1.7000,72.34
Spring,4,28,2007,Lower,Reef,1,Ariidae,Bagre marinus,259,457,2,Vertebrata,Actinopterygii,,,Fish Eyeball,10,III,0.0500,2.13
Spring,4,28,2007,Lower,Reef,1,Ariidae,Bagre marinus,397,458,0,,,,,Empty,0,NA,0.0000,0.00
Spring,4,28,2007,Lower,Reef,1,Ariidae,Bagre marinus,410,459,2,Vertebrata,Actinopterygii,Clupeiformes,Clupeidae,Brevoortia patronus,4,II,1.1000,25.00
Spring,4,28,2007,Lower,Reef,1,Ariidae,Bagre marinus,410,459,2,,,,,Digestate,1,IV,3.3000,75.00
Spring,4,28,2007,Lower,Reef,1,Ariidae,Bagre marinus,531,460,2,,,,,Digestate,1,IV,0.6500,67.71
Spring,4,28,2007,Lower,Reef,1,Ariidae,Bagre marinus,531,460,2,Vertebrata,Actinopterygii,,,Fish Tissue,1,II,0.3000,31.25
Spring,4,28,2007,Lower,Reef,1,Ariidae,Bagre marinus,531,460,2,Chrodata,,,,Parasite,3,I,0.0100,1.04
Spring,4,28,2007,Lower,Reef,1,Ariidae,Bagre marinus,443,461,2,,,,,Digestate,1,IV,0.9000,88.24
Spring,4,28,2007,Lower,Reef,1,Ariidae,Bagre marinus,443,461,2,Vertebrata,Actinopterygii,,,Fish Tissue,1,II,0.1000,9.80
Spring,4,28,2007,Lower,Reef,1,Ariidae,Bagre marinus,443,461,2,Vertebrata,Actinopterygii,,,Otolith,2,III,0.0200,1.96
Spring,4,28,2007,Lower,Reef,1,Ariidae,Bagre marinus,400,462,1,,,,,Digestate,1,IV,0.0800,28.57
Spring,4,28,2007,Lower,Reef,1,Ariidae,Bagre marinus,400,462,1,Arthropoda,Malacostraca,Decapoda,Dendrobranchiata�,Shrimp parts,1,III,0.2000,71.43
Spring,4,28,2007,Lower,Reef,2,Clupeidae,Brevoortia patronus,169,463,2,Plantae,,,,Detritus,1,IV,0.0200,100.00
Spring,4,28,2007,Lower,Reef,2,Clupeidae,Brevoortia patronus,203,464,2,Plantae,,,,Detritus,1,IV,0.0300,100.00
Spring,4,28,2007,Lower,Reef,2,Clupeidae,Brevoortia patronus,155,465,1,Plantae,,,,Detritus,1,IV,0.0010,100.00
Spring,4,28,2007,Lower,Reef,2,Clupeidae,Brevoortia patronus,165,466,2,Plantae,,,,Detritus,1,IV,0.0200,100.00
Spring,4,28,2007,Lower,Reef,2,Clupeidae,Brevoortia patronus,170,467,2,Plantae,,,,Detritus,1,IV,0.0300,100.00
Spring,4,28,2007,Lower,Reef,2,Polynemidae,Polydactylus octonemus,155,468,0,,,,,Empty,0,NA,0.0000,0.00
Spring,4,28,2007,Lower,Reef,2,Sciaenidae,Menticirrhus littoralis,233,469,0,,,,,Empty,0,NA,0.0000,0.00
Spring,4,28,2007,Lower,Reef,2,Scombridae,Scomberomorus maculatus,534,470,1,,,,,Digestate,1,IV,0.0800,80.00
Spring,4,28,2007,Lower,Reef,2,Scombridae,Scomberomorus maculatus,534,470,1,Vertebrata,Actinopterygii,,,Fish Eyeball,2,III,0.0200,20.00
Spring,4,28,2007,Lower,Reef,2,Scombridae,Scomberomorus maculatus,551,471,3,Vertebrata,Actinopterygii,,,Fish Tissue,2,II,3.0000,100.00
Spring,4,28,2007,Lower,Reef,2,Sciaenidae,Cynoscion arenarius,216,472,2,Vertebrata,Actinopterygii,Clupeiformes,Clupeidae,Brevoortia patronus,2,II,0.3500,77.78
Spring,4,28,2007,Lower,Reef,2,Sciaenidae,Cynoscion arenarius,216,472,2,,,,,Digestate,1,IV,0.1000,22.22
Spring,4,28,2007,Lower,Reef,2,Sciaenidae,Cynoscion arenarius,227,473,2,,,,,Digestate,1,IV,0.2000,33.33
Spring,4,28,2007,Lower,Reef,2,Sciaenidae,Cynoscion arenarius,227,473,2,Vertebrata,Actinopterygii,,,Fish Tissue,1,II,0.4000,66.67
Spring,4,28,2007,Lower,Reef,2,Ariidae,Arius felis,220,474,0,,,,,Empty,0,NA,0.0000,0.00
Spring,4,28,2007,Lower,Reef,2,Ariidae,Arius felis,357,475,1,,,,,Digestate,1,IV,0.3000,88.24
Spring,4,28,2007,Lower,Reef,2,Ariidae,Arius felis,357,475,1,Annelida,Polychaeta,,,Polycheate,1,II,0.0400,11.76
Spring,4,28,2007,Lower,Reef,2,Ariidae,Arius felis,402,476,2,Arthropoda,Malacostraca,Decapoda,,Crab claw,1,II,0.2000,18.18
Spring,4,28,2007,Lower,Reef,2,Ariidae,Arius felis,402,476,2,,,,,Digestate,1,IV,0.8000,72.73
Spring,4,28,2007,Lower,Reef,2,Ariidae,Arius felis,402,476,2,Vertebrata,Actinopterygii,Gasterosteiformes,Sygnathidae,Sygnathus spp.,2,III,0.1000,9.09
Spring,4,28,2007,Lower,Reef,2,Ariidae,Bagre marinus,280,477,2,Vertebrata,Actinopterygii,Clupeiformes,Clupeidae,Brevoortia patronus,1,II,0.3000,37.50
Spring,4,28,2007,Lower,Reef,2,Ariidae,Bagre marinus,280,477,2,,,,,Digestate,1,IV,0.5000,62.50
Spring,4,28,2007,Lower,Reef,2,Ariidae,Bagre marinus,381,478,2,,,,,Digestate,1,IV,1.8000,85.71
Spring,4,28,2007,Lower,Reef,2,Ariidae,Bagre marinus,381,478,2,Vertebrata,Actinopterygii,,,Fish Tissue,1,II,0.3000,14.29
Spring,4,28,2007,Lower,Reef,2,Ariidae,Bagre marinus,440,479,2,,,,,Digestate,1,IV,1.8000,77.25
Spring,4,28,2007,Lower,Reef,2,Ariidae,Bagre marinus,440,479,2,Vertebrata,Actinopterygii,,,Fish bone,1,III,0.4000,17.17
Spring,4,28,2007,Lower,Reef,2,Ariidae,Bagre marinus,440,479,2,Mollusca,Gastropoda,,,Gastropod operculum,1,III,0.0100,0.43
Spring,4,28,2007,Lower,Reef,2,Ariidae,Bagre marinus,440,479,2,Chrodata,,,,Parasite,1,I,0.0200,0.86
Spring,4,28,2007,Lower,Reef,2,Ariidae,Bagre marinus,440,479,2,Arthropoda,Malacostraca,Decapoda,Dendrobranchiata�,Shrimp,1,I,0.1000,4.29
Spring,4,28,2007,Lower,Reef,2,Ariidae,Bagre marinus,533,480,2,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes sapidus,1,II,0.5000,13.89
Spring,4,28,2007,Lower,Reef,2,Ariidae,Bagre marinus,533,480,2,,,,,Digestate,1,IV,1.7000,47.22
Spring,4,28,2007,Lower,Reef,2,Ariidae,Bagre marinus,533,480,2,Vertebrata,Actinopterygii,,,Fish Tissue,1,II,0.4000,11.11
Spring,4,28,2007,Lower,Reef,2,Ariidae,Bagre marinus,533,480,2,Arthropoda,Malacostraca,Decapoda,Dendrobranchiata�,Shrimp,1,II,1.0000,27.78
Spring,4,28,2007,Lower,Reef,2,Ariidae,Bagre marinus,466,481,3,Vertebrata,Actinopterygii,Clupeiformes,Clupeidae,Brevoortia patronus,2,I,4.0000,71.43
Spring,4,28,2007,Lower,Reef,2,Ariidae,Bagre marinus,466,481,3,,,,,Digestate,1,IV,1.4000,25.00
Spring,4,28,2007,Lower,Reef,2,Ariidae,Bagre marinus,466,481,3,Vertebrata,Actinopterygii,Gasterosteiformes,Sygnathidae,Sygnathus spp.,1,III,0.2000,3.57
